Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
28395,610.291,208.178116708527,173.888747041636,1.19719142411602,0.549812187138347,28715,190.141097274511,0.763922518159806,0.988855998607,0.958027126250128,0.913357754795763,0.00733150613518321,0.00314728916733569,0.834222388245556,0.998723889013168,SEKER
28734,638.018,200.524795663648,182.734419351024,1.09735646068106,0.41178525136724,29172,191.272750485845,0.783968132707629,0.984985602632661,0.887033636552887,0.953860842260513,0.00697865927694188,0.00356362371210096,0.909850506397935,0.998430331449707,SEKER
29380,624.11,212.826129860206,175.931142612714,1.20971265632436,0.562727316750412,29690,193.41090409881,0.778113247523704,0.989558773997979,0.947849473016411,0.908774238510331,0.00724391184003426,0.00304773321721317,0.825870616580033,0.999066137363272,SEKER
30008,645.884,210.557998960925,182.516515695305,1.15363805932189,0.498615976402717,30724,195.467061824781,0.782681272822118,0.976695742741831,0.903936374317338,0.928328834759944,0.00701672883767412,0.00321456207939006,0.861794425446755,0.99419884850682,SEKER
30140,620.134,201.847882166738,190.279278786648,1.06079801990978,0.333679657773177,30417,195.896502976234,0.77309803519212,0.990893250484926,0.98487706935091,0.970515523241471,0.00669701002543921,0.00366497196445168,0.941900380852666,0.999166058960777,SEKER
30279,634.927,212.560556425386,181.510181599753,1.17106684898868,0.520400660291264,30600,196.347702240276,0.775688484693224,0.989509803921569,0.943851783250593,0.923725951522894,0.00702006527379987,0.0031527787389953,0.853269633516877,0.999235781060337,SEKER
30477,670.033,211.05015532184,184.039050112943,1.1467683363521,0.489477894457261,30970,196.988633187028,0.762401500938086,0.984081369066839,0.853079868774835,0.933373552303864,0.00692489927886079,0.00324201624537651,0.871186188140334,0.999048735626615,SEKER
30519,629.727,212.996755056346,182.737203764065,1.16559053476242,0.513759557963588,30847,197.124320330528,0.770681818181818,0.989366875222874,0.96710924399015,0.925480391841559,0.0069791524970132,0.00315828514636252,0.856513955683206,0.998344559636264,SEKER
30685,635.681,213.534145164516,183.157146295974,1.16585210832808,0.514080860347291,31044,197.659696018684,0.771561478501383,0.988435768586522,0.954239807502237,0.925658497690839,0.00695890973324153,0.00315154951881169,0.856843654347261,0.998952980928295,SEKER
30834,631.934,217.227812764409,180.897468573821,1.20083390042444,0.553642224684321,31120,198.13901211615,0.783682805947389,0.990809768637532,0.970278230120595,0.912125429956056,0.00704507403400173,0.00300803981211981,0.83197279997252,0.999061142438045,SEKER
30917,640.765,213.560089393098,184.439870859033,1.15788461788895,0.504102365412161,31280,198.405511527722,0.770805285464971,0.988395140664962,0.94625817993264,0.92903834275195,0.00690752949487654,0.00317422029479992,0.86311224230329,0.999384388874617,SEKER
31091,638.558,210.486254870828,188.32684762014,1.1176646215381,0.446621923566855,31458,198.963038490472,0.786377317449478,0.988333651217496,0.958172835629964,0.945254304669785,0.00677000594612036,0.00333398366836809,0.893505700496759,0.998639710587848,SEKER
31107,640.594,214.648548507602,184.969252585646,1.16045529463451,0.507365875296869,31423,199.014226923797,0.761046141801634,0.989943671832734,0.952581756919709,0.927163161863865,0.00690032945985154,0.00314538825697802,0.859631528717401,0.997563958934867,SEKER
31158,642.626,216.484836208562,183.64431215612,1.17882679657687,0.529514250950734,31492,199.17730225821,0.798759228876128,0.989394131843008,0.948119004016837,0.920051980298156,0.00694796958112082,0.00307105170823927,0.846495646450557,0.997871751221581,SEKER
31158,641.105,212.0669751385,187.192960068368,1.13287900923757,0.469924156725518,31474,199.17730225821,0.781313473256601,0.989959966956853,0.952623101345308,0.939218858231592,0.00680618060011876,0.00326700987845184,0.882132063657855,0.9993488982934,SEKER
41487,815.9,299.046841010359,177.08148964382,1.68875268449492,0.805825540931412,42483,229.832306241807,0.689175720123592,0.976555328013558,0.78315554839464,0.7685495204206,0.00720820596838429,0.00155129493341796,0.590668365338735,0.997492787612012,BARBUNYA
41488,759.552,283.142777158865,186.985489125408,1.51425000134083,0.750920217976033,42005,229.835076156736,0.708433652647576,0.987691941435543,0.903685554692783,0.811728550743783,0.00682469092650562,0.00182770473546284,0.658903240092602,0.997744232193699,BARBUNYA
42012,809.77,266.700396449385,202.381087576316,1.31781284330145,0.651285138952539,43087,231.281948611243,0.770975556044924,0.975050479262887,0.805118589919659,0.86719761834001,0.0063481956690799,0.00221463609026652,0.752031709254586,0.991037045025636,BARBUNYA
43122,838.186,296.404588940618,185.65759983727,1.5965120156698,0.779529535842414,44074,234.31738230031,0.731985537505729,0.978399963697418,0.771308209699419,0.790532235475117,0.00687362805390794,0.00165593820427045,0.624941215325286,0.997726159354108,BARBUNYA
43145,799.426,273.402944608296,201.266886170385,1.35840996902413,0.676813217291504,43812,234.379862952427,0.766123304211947,0.984775860494842,0.848367063986727,0.857268978167822,0.00633683960153658,0.00211115884051192,0.734910100928902,0.998309207438349,BARBUNYA
44027,813.833,293.371828320792,192.111173792847,1.52709403898148,0.755768822495677,44639,236.763420815072,0.756217794572312,0.986290015457336,0.835330551453472,0.807042115019238,0.00666345261591277,0.00174366829701505,0.651316975414724,0.994622270643274,BARBUNYA
44924,817.215,282.148820572401,203.161850404817,1.38878839708437,0.69392000628852,45772,239.163152069215,0.794271570014144,0.98147338984532,0.845309254251291,0.847648952010574,0.00628058099395425,0.00200006311643102,0.718508745844625,0.99785660943266,BARBUNYA
45012,854.166,299.287397850623,192.127518032417,1.55775393819497,0.766746577039921,45841,239.397281495883,0.779820169435734,0.981915752274165,0.775271133029247,0.799890951691085,0.00664905798121886,0.00167904764242127,0.639825534597269,0.996690746276597,BARBUNYA
45564,802.744,296.073696646541,196.340280521745,1.50796207410812,0.74848949133175,46120,240.860720368251,0.746461336828309,0.987944492627927,0.888541201684097,0.813516104592688,0.00649797420433986,0.00175558703440401,0.661808452431661,0.997982046591133,BARBUNYA
45653,841.132,303.469490906796,191.932076519221,1.58112961840646,0.774593660688001,46601,241.095841805275,0.772431179466355,0.979657088903672,0.810869330685366,0.794464844175465,0.00664730665907599,0.00163351908665621,0.631174388630746,0.997968520243662,BARBUNYA
46278,846.308,300.630214558828,196.478444202609,1.53009260521636,0.756878842543039,47102,242.740560375175,0.790995795303046,0.982506050698484,0.81194676041874,0.807439001869437,0.00649617992477695,0.00170324334740172,0.651957741739913,0.997555719549799,BARBUNYA
46529,815.026,289.608245003238,205.381398176725,1.41009968562994,0.70503780569619,47156,243.397951464227,0.778285159909006,0.986703706845364,0.880218832543741,0.840438612034358,0.0062242525092574,0.0019155388001029,0.706337060598238,0.996005667098354,BARBUNYA
46774,833.722,305.703886756429,196.146060717604,1.5585522627271,0.767021758629891,47446,244.037920138331,0.793909973521624,0.985836529949838,0.845613391410182,0.798282032746183,0.00653576531313185,0.00163719960055601,0.637254203805377,0.993193981273227,BARBUNYA
47003,821.301,300.190765139881,200.111284395284,1.5001191264502,0.745403340882553,47681,244.634581204675,0.775780682643428,0.985780499570059,0.875650376547597,0.814930402974527,0.0063866298989401,0.0017375351323717,0.664111561692226,0.996246455791222,BARBUNYA
47143,858.562,296.846277802649,203.058711616237,1.4618741320671,0.729431914752008,47996,244.998636439981,0.717986597624124,0.98222768564047,0.803681098794091,0.825338415066339,0.00629672014514666,0.00180228053830842,0.681183499384216,0.995804536940729,BARBUNYA
114004,1279.356,451.361255779268,323.747996057484,1.39417467065688,0.6967950943085,115298,380.99133987269,0.74898660412191,0.988776908532672,0.875280257906229,0.844094026668094,0.003959170342964,0.00123978751377794,0.712494725856758,0.99334209976611,BOMBAY
117034,1265.926,425.923787489201,351.215108878648,1.21271487678614,0.565721852582733,118019,386.021135274398,0.74631891081848,0.991653886238657,0.917709597011215,0.906315041829368,0.00363931667284038,0.00151466420248132,0.821406955046169,0.996132434280093,BOMBAY
126503,1326.959,475.772458588913,339.381886771386,1.40187934929303,0.70083018857685,128220,401.33355469937,0.771312724833852,0.98660895336141,0.902808584857203,0.843540956300161,0.00376095791079194,0.00117463498229891,0.71156134495579,0.997523155248699,BOMBAY
128118,1360.135,504.024964188086,325.678447390438,1.54761534951632,0.763205877698861,129274,403.88724168062,0.782247133384621,0.991057753299194,0.870273945673051,0.801323883493005,0.00393406831349292,0.00100058504639929,0.642119966256312,0.993754716009171,BOMBAY
129409,1348.888,484.364424042523,341.17265927397,1.41970468874402,0.709831187573786,130688,405.917055868108,0.799334140435835,0.99021333251714,0.893763393618021,0.838040606864373,0.00374289596583331,0.00113880081545489,0.702312058753606,0.997075722773962,BOMBAY
129807,1356.314,493.241864015179,336.464836914912,1.46595367449917,0.731212456008421,131148,406.540779729952,0.806314756379358,0.989774910787812,0.886722008392524,0.824221967739221,0.0037998094402858,0.00108172862420497,0.679341852103914,0.995883684332803,BOMBAY
130070,1362.228,486.706230185964,343.114783038309,1.41849391004416,0.709234077773693,131860,406.95241439719,0.751536932606083,0.9864249962081,0.880820469536286,0.83613561766345,0.00374187922031186,0.00112817487506058,0.699122771125439,0.991701393214633,BOMBAY
131249,1374.898,521.149246387802,323.790256400521,1.60952726675985,0.783572436030554,132831,408.792633259144,0.814988450361392,0.988090129563129,0.872498937461689,0.784406071950741,0.0039706911777446,0.000927277369659779,0.615292885713192,0.990330676598735,BOMBAY
131488,1368.233,485.892500905497,345.621263514076,1.40585245237873,0.702876201700794,132905,409.164662768105,0.793367685568441,0.989338249125315,0.882624263153514,0.842088861230819,0.00369533722397099,0.00114621352969295,0.709113650209018,0.996909164161578,BOMBAY
132254,1358.189,497.767668367671,339.636341829426,1.46559012409121,0.731054560859617,133553,410.354752317314,0.72711778676988,0.990273524368603,0.900944964968195,0.824390128959138,0.00376372486554411,0.00107233075764739,0.679619084725265,0.996043018717253,BOMBAY
132399,1335.884,486.85956725627,346.580711834641,1.40475090110773,0.702311275287248,133434,410.579642071293,0.789965453666744,0.992243356266019,0.932302979892775,0.843322530119192,0.00367721483739507,0.0011472909788408,0.711192889806635,0.99904885281728,BOMBAY
132851,1369.46,511.975750525365,333.404973189232,1.53559722168505,0.75889549314534,134466,411.279888588794,0.686341468454878,0.987989528951557,0.890176220175937,0.803319079403192,0.00385375910249351,0.00098995773611271,0.645321543333192,0.99095396903596,BOMBAY
132889,1373.51,499.646493011243,339.906839535483,1.46995127751492,0.732938728537581,134325,411.338704549318,0.789361449361449,0.989309510515541,0.885187445911564,0.823259465047545,0.00375987849266112,0.00106537009739106,0.67775614679037,0.996268513818096,BOMBAY
133760,1369.738,481.260782345703,354.625663404636,1.35709519081413,0.67603666415323,135151,412.68453024529,0.74456715354471,0.989707808303305,0.895903256917458,0.857507084275251,0.00359794245174718,0.00120000993583848,0.735318399582242,0.997897063790204,BOMBAY
134012,1385.807,517.764912408516,331.916023685519,1.5599274378482,0.767494559081948,135500,413.073090226232,0.76070569002316,0.989018450184502,0.876895923739363,0.797800469531078,0.00386357126532338,0.000965485688183611,0.636485589184009,0.992871334363116,BOMBAY
52448,882.474,336.9594210523,199.005112677773,1.69321992042436,0.806971239798947,53082,258.416074659201,0.78919016521713,0.988056214912777,0.846320690243912,0.76690562279632,0.0064246381378184,0.00137086952479644,0.588144234276611,0.995857533559888,CALI
53609,893.456,354.725433686284,193.354325047014,1.83458753043167,0.838382963649779,54085,261.260595486015,0.795385756676558,0.99119903855043,0.843919905736794,0.736514979405374,0.00661690077573325,0.00120104898657263,0.542454314888498,0.995179921923292,CALI
54076,893.989,342.742424669008,203.259512980502,1.68623066956717,0.805173975845122,55293,262.396077754792,0.770050125313283,0.977989980648545,0.850256720278341,0.765578051821836,0.00633816156278216,0.00134307716454663,0.586109753431317,0.98831624196834,CALI
54137,905.416,356.392671813809,195.437365588814,1.82356465325896,0.836231556147844,54769,262.544032941767,0.763245453263781,0.988460625536344,0.829865519117342,0.736670682945267,0.00658316256559855,0.0011959358627571,0.542683695111046,0.989618804304463,CALI
54343,867.59,303.847955992226,228.016232652836,1.33257160008799,0.660951387306248,54907,263.043069818505,0.740448550250709,0.989728085672137,0.907244614207816,0.865706234420859,0.00559129889759907,0.00193720085673171,0.749447284315143,0.998692166841432,CALI
54680,899.793,353.577638311144,198.314094615926,1.78291734128084,0.827898128247326,55370,263.857420411325,0.756607167566072,0.987538378183132,0.848697942815796,0.74625030494472,0.00646630647972099,0.00123701263024183,0.556889517630088,0.992887978160207,CALI
55501,898.191,345.523159049466,207.029699391333,1.66895455128082,0.800616221875952,56394,265.830901086285,0.784799208144796,0.984164982090293,0.864516475185566,0.769357694626275,0.00622553033367806,0.00134545545244607,0.591911262280657,0.987872995137678,CALI
55544,924.19,357.696701877212,198.22572114613,1.80449186820474,0.832401765298251,56205,265.933858831044,0.769137033344411,0.988239480473268,0.8171927147136,0.743461869889795,0.00643988012885662,0.00121364688321507,0.55273555198003,0.997406808815624,CALI
55549,914.595,348.486195593512,205.189100345911,1.69836601947194,0.808277868323058,56517,265.945828074993,0.806437095322436,0.982872410071306,0.834504078443961,0.763145947925014,0.00627349179271476,0.00131256103414352,0.582391737834368,0.9891143375591,CALI
55608,918.716,348.450155755728,205.406232493872,1.69639524334357,0.807779129494589,56288,266.087024493178,0.759495745523581,0.987919272313815,0.827912766736905,0.763630091988569,0.00626618752258178,0.00131436288368259,0.583130917390471,0.989220514507766,CALI
55722,897.584,318.932335932002,225.008638924029,1.41742262633607,0.708704064206396,56736,266.359632661807,0.779274176631005,0.982127749576988,0.86913323060151,0.83516032290497,0.00572363403919461,0.00171763560749529,0.697492764954733,0.988642026752546,CALI
55938,909.933,347.276479376113,205.530384193876,1.68966005069366,0.806059118193578,56664,266.875389748466,0.731559949780289,0.98718763235917,0.84898099306514,0.76848103916485,0.00620823911073175,0.00133561357474585,0.590563107555888,0.997850890250689,CALI
55972,897.386,342.49191630119,208.795576170726,1.64032170883326,0.792681100475094,56563,266.956482966637,0.80088141025641,0.989551473578134,0.873417943299272,0.779453383454089,0.00611898657009202,0.00139322047740095,0.607547576978026,0.996573479666104,CALI
56270,920.481,374.0994200365,194.092345757816,1.92743005179242,0.854880123385948,57445,267.66618983773,0.766621253405995,0.97954565236313,0.834559148342277,0.715494800317024,0.0066482925188644,0.00107477068035211,0.511932809280698,0.986714681106134,CALI
56376,921.455,350.692292829017,205.398729729478,1.70737323103653,0.810531518606704,57032,267.918182611762,0.682650392327812,0.988497685509889,0.834364582377707,0.763969405915595,0.00622059551633705,0.00130712040408442,0.583649253175026,0.996507111185502,CALI
33954,716.75,277.3684803135,156.356325883681,1.77395112571169,0.825970469020955,34420,207.922041885746,0.799481987285142,0.986461359674608,0.830549278134394,0.749623899769499,0.00816894858672027,0.00159118114236503,0.561935991105632,0.996846983999753,HOROZ
34165,693.307,272.149359170814,160.502514708601,1.69560806984808,0.807579349142908,34437,208.567085240881,0.772614201718679,0.992101518715335,0.893182322073827,0.76636992964578,0.00796573567015408,0.00169496009136537,0.587322869065277,0.995869396393412,HOROZ
34196,690.131,264.929595307156,165.788087717174,1.59800139415996,0.779998260696284,34639,208.661686640753,0.75156043956044,0.987210947198245,0.902240048496781,0.787611842304113,0.00774738552190772,0.00183900910804161,0.62033241413768,0.991292062634623,HOROZ
34232,744.329,296.973153945352,148.167483831532,2.00430719524814,0.866644869762995,34936,208.771492535198,0.604602695208322,0.979848866498741,0.776447788868875,0.70299786280889,0.00867530830641948,0.00130701538420495,0.494205995113867,0.990540631941489,HOROZ
34377,736.459,298.069118676086,148.894900145307,2.00187594326736,0.866295750190432,34990,209.213182733213,0.70385536741672,0.982480708773936,0.79649066539034,0.701894861374642,0.00867059716310573,0.00129812652399592,0.492656396424128,0.986236988298251,HOROZ
