33954,716.75,277.3684803135,156.356325883681,1.77395112571169,0.825970469020955,34420,207.922041885746,0.799481987285142,0.986461359674608,0.830549278134394,0.749623899769499,0.00816894858672027,0.00159118114236503,0.561935991105632,0.996846983999753,HOROZ
34165,693.307,272.149359170814,160.502514708601,1.69560806984808,0.807579349142908,34437,208.567085240881,0.772614201718679,0.992101518715335,0.893182322073827,0.76636992964578,0.00796573567015408,0.00169496009136537,0.587322869065277,0.995869396393412,HOROZ
34196,690.131,264.929595307156,165.788087717174,1.59800139415996,0.779998260696284,34639,208.661686640753,0.75156043956044,0.987210947198245,0.902240048496781,0.787611842304113,0.00774738552190772,0.00183900910804161,0.62033241413768,0.991292062634623,HOROZ
34232,744.329,296.973153945352,148.167483831532,2.00430719524814,0.866644869762995,34936,208.771492535198,0.604602695208322,0.979848866498741,0.776447788868875,0.70299786280889,0.00867530830641948,0.00130701538420495,0.494205995113867,0.990540631941489,HOROZ
34377,736.459,298.069118676086,148.894900145307,2.00187594326736,0.866295750190432,34990,209.213182733213,0.70385536741672,0.982480708773936,0.79649066539034,0.701894861374642,0.00867059716310573,0.00129812652399592,0.492656396424128,0.986236988298251,HOROZ
34414,707.737,276.493967090266,160.526630105322,1.72241806178114,0.814203819810629,34773,209.325740635298,0.634195783576589,0.989675897966813,0.863378474525344,0.757071638264569,0.00803434553060575,0.00162808912415246,0.573157465464598,0.98721677076092,HOROZ
34586,727.413,283.539269334809,156.535844726392,1.81133765132457,0.833792347922895,35278,209.848190114212,0.687608103540826,0.980384375531493,0.821387490816914,0.740102739936239,0.00819809371811743,0.00151726237912892,0.547752065661128,0.992163940122808,HOROZ
34952,707.965,272.479293073847,163.727621254296,1.66422312244213,0.79933851581127,35404,210.955608049616,0.692173637515843,0.987233081007796,0.876311114738834,0.774207851429077,0.0077958140613941,0.00172771267778173,0.599397797214427,0.99753167366513,HOROZ
35139,733.998,292.611496097999,154.721077896321,1.89121934823953,0.848771760426517,35769,211.519182020092,0.641409900700935,0.982386983141827,0.819614265831235,0.722866957862968,0.00832725735217276,0.00140253996124758,0.522536638770062,0.988231401405994,HOROZ
35255,717.672,268.133465929376,169.169074172105,1.58500285729879,0.775853025290504,35860,211.868025312075,0.684656166857631,0.983128834355828,0.860158683380527,0.790158828468951,0.00760554434631616,0.00182880606401842,0.624350974207425,0.98959807807605,HOROZ
